title,address,access,age,floor,rent,administration,deposit,gratuity,madori,menseki
菱和パレス護国寺駅前,東京都文京区大塚２, 東京メトロ有楽町線/護国寺駅 歩3分 東京メトロ丸ノ内線/新大塚駅 歩10分 東京メトロ丸ノ内線/茗荷谷駅 歩13分 , 築24年 11階建 ,             2階,7.5万円,10000円,7.5万円,7.5万円,1K,21.85m2
東京メトロ有楽町線 護国寺駅 11階建 築24年,東京都文京区大塚２, 東京メトロ有楽町線/護国寺駅 歩3分 東京メトロ丸ノ内線/新大塚駅 歩10分 東京メトロ丸ノ内線/茗荷谷駅 歩13分 , 築24年 11階建 ,             2階,7.5万円,10000円,7.5万円,7.5万円,1K,21.85m2
第５税経ビル,東京都文京区本郷５, 都営大江戸線/本郷三丁目駅 歩7分 都営三田線/春日駅 歩10分 東京メトロ南北線/東大前駅 歩10分 , 築39年 地下1地上4階建 ,             2階,8.5万円,-,17万円,8.5万円,1DK,25m2
東京メトロ南北線 本駒込駅 2階建 築31年,東京都文京区向丘２, 東京メトロ南北線/本駒込駅 歩4分 都営三田線/白山駅 歩6分 東京メトロ南北線/東大前駅 歩8分 , 築31年 2階建 ,             1階,6.5万円,-,-,6.5万円,1K,19.53m2
東京メトロ南北線 本駒込駅 2階建 築31年,東京都文京区向丘２, 東京メトロ南北線/本駒込駅 歩4分 都営三田線/白山駅 歩6分 東京メトロ南北線/東大前駅 歩8分 , 築31年 2階建 ,             2階,6.8万円,-,-,6.8万円,1K,19.53m2
東京メトロ南北線 本駒込駅 2階建 築31年,東京都文京区向丘２, 東京メトロ南北線/本駒込駅 歩4分 都営三田線/白山駅 歩6分 東京メトロ南北線/東大前駅 歩8分 , 築31年 2階建 ,             2階,7万円,-,-,7万円,1K,20m2
ＩＮＡＩ　ＡＰＡＲＴＭＥＮＴ,東京都文京区根津２, 東京メトロ千代田線/根津駅 歩2分 東京メトロ南北線/東大前駅 歩14分 成田スカイアクセス/京成上野駅 歩14分 , 築9年 3階建 ,             1階,7.7万円,5000円,6.05万円,-,ワンルーム,17.55m2
東京メトロ南北線 本駒込駅 5階建 築42年,東京都文京区千駄木５, 東京メトロ南北線/本駒込駅 歩8分 東京メトロ千代田線/千駄木駅 歩10分 ＪＲ山手線/駒込駅 歩18分 , 築42年 5階建 ,             4階,8万円,-,8万円,8万円,2K,32m2
Casa Ereie カーサ・エレイエ,東京都文京区春日２, 東京メトロ丸ノ内線/茗荷谷駅 歩11分 都営三田線/春日駅 歩15分 東京メトロ丸ノ内線/後楽園駅 歩13分 , 築9年 3階建 ,             3階,8.9万円,3000円,8.9万円,8.9万円,1K,22.16m2
サニープレイス白山,東京都文京区白山５, 都営三田線/白山駅 歩2分 東京メトロ南北線/本駒込駅 歩9分 東京メトロ南北線/東大前駅 歩11分 , 築7年 3階建 ,             1階,7.6万円,5000円,7.6万円,-,ワンルーム,17.22m2
メゾンドアリス,東京都文京区千石３, 都営三田線/千石駅 歩5分 ＪＲ山手線/巣鴨駅 歩12分 東京メトロ丸ノ内線/新大塚駅 歩16分 , 築30年 2階建 ,             1階,6万円,3000円,6万円,6万円,1K,17.35m2
メゾンドアリス,東京都文京区千石３, 都営三田線/千石駅 歩5分 ＪＲ山手線/巣鴨駅 歩12分 東京メトロ丸ノ内線/新大塚駅 歩16分 , 築30年 2階建 ,             2階,6.2万円,3000円,6.2万円,6.2万円,1K,17.35m2
ＪＲ中央線 水道橋駅 9階建 築4年,東京都文京区本郷２, ＪＲ中央線/水道橋駅 歩11分 東京メトロ丸ノ内線/本郷三丁目駅 歩2分 東京メトロ南北線/後楽園駅 歩9分 , 築4年 9階建 ,             5階,12.8万円,10000円,12.8万円,12.8万円,1K,30.01m2
ＮＫハイツ,東京都文京区水道２, 東京メトロ有楽町線/江戸川橋駅 歩6分 東京メトロ東西線/神楽坂駅 歩12分 東京メトロ有楽町線/飯田橋駅 歩17分 , 築36年 5階建 ,             3階,7.5万円,3000円,7.5万円,7.5万円,1K,26.8m2
ジョイフル六義園,東京都文京区本駒込５, ＪＲ山手線/駒込駅 歩5分 都営三田線/千石駅 歩7分 ＪＲ山手線/巣鴨駅 歩15分 , 築33年 10階建 ,             3階,8万円,5000円,8万円,8万円,1K,19.8m2
ＪＲ山手線 駒込駅 10階建 築33年,東京都文京区本駒込５, ＪＲ山手線/駒込駅 歩5分 都営三田線/千石駅 歩12分 ＪＲ山手線/巣鴨駅 歩18分 , 築33年 10階建 ,             3階,8万円,5000円,8万円,8万円,1K,19.8m2
ＪＲ山手線 駒込駅 3階建 築30年,東京都文京区本駒込５, ＪＲ山手線/駒込駅 歩10分 ＪＲ山手線/田端駅 歩15分 都営三田線/千石駅 歩10分 , 築30年 3階建 ,             1階,6.7万円,2000円,6.7万円,6.7万円,1K,18m2
福田ビル,東京都文京区大塚５, 東京メトロ丸ノ内線/新大塚駅 歩4分 東京メトロ有楽町線/護国寺駅 歩8分  , 築26年 3階建 ,             2階,5.9万円,3000円,5.9万円,5.9万円,1K,16m2
東京メトロ有楽町線 江戸川橋駅 5階建 築35年,東京都文京区水道１, 東京メトロ有楽町線/江戸川橋駅 歩8分 東京メトロ東西線/神楽坂駅 歩14分 都営大江戸線/飯田橋駅 歩14分 , 築35年 5階建 ,             4階,10万円,-,10万円,10万円,1DK,32.13m2
日神デュオステージ小石川,東京都文京区小石川１, 都営三田線/春日駅 歩7分 東京メトロ南北線/後楽園駅 歩8分 東京メトロ丸ノ内線/後楽園駅 歩8分 , 築21年 6階建 ,             4階,13.5万円,-,13.5万円,13.5万円,ワンルーム,40.03m2
スカイコーポ坂本,東京都文京区本駒込３, 東京メトロ南北線/本駒込駅 歩7分 都営三田線/白山駅 歩9分 東京メトロ千代田線/千駄木駅 歩12分 , 築37年 5階建 ,             3階,6.5万円,2000円,6.5万円,-,1K,19.85m2
スカイコーポ坂本,東京都文京区本駒込３, 東京メトロ南北線/本駒込駅 歩7分 都営三田線/白山駅 歩9分 東京メトロ千代田線/千駄木駅 歩12分 , 築37年 5階建 ,             3階,6.8万円,2000円,6.8万円,-,1DK,24.7m2
東京メトロ南北線 本駒込駅 5階建 築37年,東京都文京区本駒込３, 東京メトロ南北線/本駒込駅 歩7分 都営三田線/白山駅 歩9分 東京メトロ千代田線/千駄木駅 歩12分 , 築37年 5階建 ,             3階,6.5万円,2000円,6.5万円,-,1K,19.85m2
東京メトロ南北線 本駒込駅 5階建 築37年,東京都文京区本駒込３, 東京メトロ南北線/本駒込駅 歩7分 都営三田線/白山駅 歩9分 東京メトロ千代田線/千駄木駅 歩12分 , 築37年 5階建 ,             3階,6.8万円,2000円,6.8万円,-,1DK,24.7m2
都営三田線 千石駅 3階建 築35年,東京都文京区白山５, 都営三田線/千石駅 歩6分 都営三田線/白山駅 歩8分 東京メトロ南北線/本駒込駅 歩9分 , 築35年 3階建 ,             2階,6.7万円,3000円,6.7万円,6.7万円,1K,19.14m2
都営三田線 千石駅 3階建 築35年,東京都文京区白山５, 都営三田線/千石駅 歩6分 都営三田線/白山駅 歩8分 東京メトロ南北線/本駒込駅 歩9分 , 築35年 3階建 ,             3階,6.7万円,3000円,6.7万円,6.7万円,1K,19.14m2
エスアイコーポ,東京都文京区目白台２, 東京メトロ副都心線/雑司が谷駅 歩6分 東京メトロ有楽町線/護国寺駅 歩11分 東京メトロ有楽町線/東池袋駅 歩18分 , 築26年 3階建 ,             1階,5.2万円,-,-,-,ワンルーム,14m2
谷口ビル,東京都文京区本駒込２, ＪＲ山手線/駒込駅 歩10分 都営三田線/千石駅 歩10分 東京メトロ南北線/本駒込駅 歩15分 , 築41年 5階建 ,             5階,8万円,5000円,-,8万円,1LDK,36m2
大和ビルディング,東京都文京区西片１, 都営三田線/春日駅 歩3分 都営大江戸線/春日駅 歩4分 東京メトロ南北線/後楽園駅 歩6分 , 築44年 11階建 ,             7階,13.3万円,7000円,13.3万円,13.3万円,2DK,47.25m2
グレイス千石,東京都文京区千石１, 都営三田線/千石駅 歩5分   , 築31年 3階建 ,             2階,6.5万円,3000円,6.5万円,6.5万円,1K,20.76m2
パークウェル湯島,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩2分 東京メトロ銀座線/末広町駅 歩4分 ＪＲ中央線/御茶ノ水駅 歩11分 , 築23年 12階建 ,             4階,8.7万円,-,8.7万円,8.7万円,1K,20.7m2
エスコート音羽,東京都文京区音羽２, 東京メトロ有楽町線/護国寺駅 歩2分 東京メトロ有楽町線/江戸川橋駅 歩11分 東京メトロ丸ノ内線/茗荷谷駅 歩10分 , 築23年 6階建 ,             2階,8.7万円,8000円,8.7万円,8.7万円,1K,24.85m2
東京メトロ有楽町線 護国寺駅 6階建 築23年,東京都文京区音羽２, 東京メトロ有楽町線/護国寺駅 歩2分 東京メトロ有楽町線/江戸川橋駅 歩11分 東京メトロ丸ノ内線/茗荷谷駅 歩10分 , 築23年 6階建 ,             2階,8.7万円,8000円,8.7万円,8.7万円,1K,24.85m2
都営三田線 千石駅 4階建 築37年,東京都文京区千石４, 都営三田線/千石駅 歩4分 都営三田線/巣鴨駅 歩8分 ＪＲ山手線/巣鴨駅 歩8分 , 築37年 4階建 ,             3階,8.5万円,3000円,8.5万円,8.5万円,1DK,26.85m2
スカイコート本郷東大前第２,東京都文京区本郷５, 都営大江戸線/本郷三丁目駅 歩2分 都営三田線/春日駅 歩12分 東京メトロ南北線/後楽園駅 歩13分 , 築22年 11階建 ,             8階,8万円,10000円,-,8万円,1K,20.04m2
東京メトロ丸ノ内線 茗荷谷駅 5階建 築35年,東京都文京区小石川５, 東京メトロ丸ノ内線/茗荷谷駅 歩6分 都営三田線/白山駅 歩15分 東京メトロ有楽町線/護国寺駅 歩20分 , 築35年 5階建 ,             2階,6.5万円,-,6.5万円,-,1K,20.63m2
東京メトロ南北線 駒込駅 2階建 築23年,東京都文京区本駒込５, 東京メトロ南北線/駒込駅 歩9分 東京メトロ南北線/本駒込駅 歩15分 ＪＲ山手線/田端駅 歩13分 , 築23年 2階建 ,             1階,8万円,-,8万円,8万円,1K,29.75m2
都営三田線 千石駅 3階建 築32年,東京都文京区千石４, 都営三田線/千石駅 歩5分 ＪＲ山手線/巣鴨駅 歩12分 都営三田線/巣鴨駅 歩12分 , 築32年 3階建 ,             2階,7万円,3000円,7万円,7万円,1K,20.28m2
目白台ローヤルハイツ,東京都文京区目白台１, 東京メトロ副都心線/雑司が谷駅 歩9分 東京メトロ東西線/早稲田駅 歩15分 都電荒川線/面影橋駅 歩6分 , 築47年 4階建 ,             3階,10.7万円,3000円,10.7万円,10.7万円,2DK,32.72m2
東京メトロ丸ノ内線 本郷三丁目駅 2階建 築59年,東京都文京区本郷４, 東京メトロ丸ノ内線/本郷三丁目駅 歩3分 都営大江戸線/本郷三丁目駅 歩2分 都営三田線/春日駅 歩7分 , 築59年 2階建 ,             1階,9.7万円,-,9.7万円,4.85万円,1LDK,35m2
SAITOU APARTMENT,東京都文京区本郷４, 東京メトロ丸ノ内線/本郷三丁目駅 歩3分 都営大江戸線/本郷三丁目駅 歩2分 都営三田線/春日駅 歩7分 , 築59年 2階建 ,             1階,9.7万円,-,9.7万円,4.85万円,1LDK,35m2
ロイヤル小石川,東京都文京区小石川２, 都営三田線/春日駅 歩5分 東京メトロ丸ノ内線/後楽園駅 歩7分 都営三田線/水道橋駅 歩13分 , 築33年 4階建 ,             2階,7.5万円,5000円,7.5万円,7.5万円,1K,22.6m2
知恵ハイツ,東京都文京区根津１, 東京メトロ千代田線/根津駅 歩4分 東京メトロ南北線/東大前駅 歩9分 東京メトロ千代田線/千駄木駅 歩9分 , 築37年 2階建 ,             1階,8.2万円,-,8.2万円,8.2万円,1DK,26m2
知恵ハイツ,東京都文京区根津１, 東京メトロ千代田線/根津駅 歩4分 東京メトロ南北線/東大前駅 歩9分 東京メトロ千代田線/千駄木駅 歩9分 , 築37年 2階建 ,             1階,8.5万円,-,8.5万円,8.5万円,1DK,26m2
ＪＲ山手線 駒込駅 7階建 築20年,東京都文京区本駒込５, ＪＲ山手線/駒込駅 歩10分 ＪＲ山手線/田端駅 歩15分 東京メトロ南北線/本駒込駅 歩15分 , 築20年 7階建 ,             3階,8.9万円,-,8.9万円,8.9万円,1K,22.65m2
東京メトロ有楽町線 江戸川橋駅 3階建 築11年,東京都文京区水道１, 東京メトロ有楽町線/江戸川橋駅 歩10分 東京メトロ東西線/神楽坂駅 歩13分 東京メトロ丸ノ内線/茗荷谷駅 歩15分 , 築11年 3階建 ,             1階,9.3万円,2000円,9.3万円,9.3万円,ワンルーム,28.83m2
東京メトロ丸ノ内線 茗荷谷駅 5階建 新築,東京都文京区春日２, 東京メトロ丸ノ内線/茗荷谷駅 歩11分 東京メトロ有楽町線/江戸川橋駅 歩15分 都営大江戸線/春日駅 歩17分 , 新築 5階建 ,             2階,10.5万円,4000円,10.5万円,10.5万円,1K,23.24m2
東京メトロ丸ノ内線 茗荷谷駅 5階建 新築,東京都文京区春日２, 東京メトロ丸ノ内線/茗荷谷駅 歩11分 東京メトロ有楽町線/江戸川橋駅 歩15分 都営大江戸線/春日駅 歩17分 , 新築 5階建 ,             3階,10.6万円,4000円,10.6万円,10.6万円,1K,23.24m2
東京メトロ丸ノ内線 茗荷谷駅 5階建 新築,東京都文京区春日２, 東京メトロ丸ノ内線/茗荷谷駅 歩11分 東京メトロ有楽町線/江戸川橋駅 歩15分 都営大江戸線/春日駅 歩17分 , 新築 5階建 ,             2階,11万円,4000円,11万円,11万円,1K,24.47m2
東京メトロ丸ノ内線 茗荷谷駅 5階建 新築,東京都文京区春日２, 東京メトロ丸ノ内線/茗荷谷駅 歩11分 東京メトロ有楽町線/江戸川橋駅 歩15分 都営大江戸線/春日駅 歩17分 , 新築 5階建 ,             3階,11.1万円,4000円,11.1万円,11.1万円,1K,24.47m2
東京メトロ丸ノ内線 茗荷谷駅 7階建 築32年,東京都文京区小石川５, 東京メトロ丸ノ内線/茗荷谷駅 歩9分   , 築32年 7階建 ,             7階,19.8万円,-,39.6万円,-,1LDK,53.07m2
東京メトロ丸ノ内線 茗荷谷駅 4階建 築50年,東京都文京区小石川５, 東京メトロ丸ノ内線/茗荷谷駅 歩6分 東京メトロ有楽町線/護国寺駅 歩17分 都営三田線/千石駅 歩17分 , 築50年 4階建 ,             1階,9万円,3000円,9万円,9万円,1DK,28m2
コスモ文京向丘,東京都文京区向丘１, 都営三田線/白山駅 歩3分 東京メトロ南北線/本駒込駅 歩3分 東京メトロ千代田線/千駄木駅 歩12分 , 築28年 13階建 ,             2階,9万円,5000円,9万円,9万円,1K,27.17m2
ブラウンハイツ本郷,東京都文京区本郷４, 都営三田線/春日駅 歩1分 東京メトロ丸ノ内線/後楽園駅 歩3分 東京メトロ南北線/東大前駅 歩13分 , 築43年 7階建 ,             5階,8.5万円,5000円,8.5万円,8.5万円,1LDK,26m2
東京メトロ有楽町線 江戸川橋駅 4階建 築8年,東京都文京区水道１, 東京メトロ有楽町線/江戸川橋駅 歩10分 都営大江戸線/飯田橋駅 歩14分 東京メトロ丸ノ内線/後楽園駅 歩15分 , 築8年 4階建 ,             2階,9.2万円,8000円,-,-,ワンルーム,25.08m2
フェスタ水道,東京都文京区水道１, 東京メトロ有楽町線/江戸川橋駅 歩10分 都営大江戸線/飯田橋駅 歩14分 東京メトロ丸ノ内線/後楽園駅 歩15分 , 築8年 4階建 ,             2階,9.2万円,8000円,-,-,ワンルーム,25.08m2
異人坂館,東京都文京区弥生２, 東京メトロ千代田線/根津駅 歩4分 東京メトロ南北線/東大前駅 歩11分 東京メトロ千代田線/千駄木駅 歩14分 , 築24年 4階建 ,             2階,8.2万円,4000円,-,8.2万円,ワンルーム,22.34m2
東京メトロ千代田線 根津駅 4階建 築24年,東京都文京区弥生２, 東京メトロ千代田線/根津駅 歩4分 東京メトロ南北線/東大前駅 歩9分 都営大江戸線/本郷三丁目駅 歩18分 , 築24年 4階建 ,             3階,8.2万円,4000円,-,8.2万円,ワンルーム,22.34m2
東京メトロ千代田線 湯島駅 6階建 築43年,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩3分 東京メトロ銀座線/上野広小路駅 歩8分 都営大江戸線/上野御徒町駅 歩8分 , 築43年 6階建 ,             3階,9.5万円,5000円,9.5万円,9.5万円,1DK,32.3m2
トライム小石川,東京都文京区小石川４, 東京メトロ丸ノ内線/茗荷谷駅 歩9分 東京メトロ丸ノ内線/後楽園駅 歩14分 東京メトロ有楽町線/江戸川橋駅 歩18分 , 築24年 4階建 ,             3階,8.2万円,5000円,8.2万円,8.2万円,1K,22.98m2
トライム小石川,東京都文京区小石川４, 東京メトロ丸ノ内線/茗荷谷駅 歩9分 東京メトロ丸ノ内線/後楽園駅 歩14分 東京メトロ有楽町線/江戸川橋駅 歩18分 , 築24年 4階建 ,             3階,8.2万円,5000円,8.2万円,8.2万円,1K,22.88m2
ザ・シティ本郷-ＳＴハウス,東京都文京区本郷４, 都営三田線/春日駅 歩1分 東京メトロ丸ノ内線/後楽園駅 歩3分 ＪＲ中央線/水道橋駅 歩14分 , 築2年 4階建 ,             1階,9.5万円,10000円,9.5万円,9.5万円,ワンルーム,21m2
ザ・シティ本郷-ＳＴハウス,東京都文京区本郷４, 都営三田線/春日駅 歩1分 東京メトロ丸ノ内線/後楽園駅 歩3分 ＪＲ中央線/水道橋駅 歩14分 , 築2年 4階建 ,             2階,10万円,10000円,10万円,10万円,ワンルーム,19.31m2
植松マンション,東京都文京区千石４, ＪＲ山手線/巣鴨駅 歩7分 ＪＲ山手線/駒込駅 歩15分 東京メトロ丸ノ内線/新大塚駅 歩15分 , 築53年 地下1地上4階建 ,             4階,7.5万円,-,7.5万円,7.5万円,2K,27m2
東京メトロ丸ノ内線 本郷三丁目駅 4階建 築2年,東京都文京区本郷４, 東京メトロ丸ノ内線/本郷三丁目駅 歩10分 都営三田線/春日駅 歩1分 東京メトロ南北線/後楽園駅 歩5分 , 築2年 4階建 ,             1階,9.5万円,10000円,9.5万円,9.5万円,ワンルーム,21m2
ＪＲ山手線 田端駅 14階建 築19年,東京都文京区千駄木４, ＪＲ山手線/田端駅 歩10分 ＪＲ京浜東北線/田端駅 歩10分 東京メトロ千代田線/千駄木駅 歩12分 , 築19年 14階建 ,             2階,8万円,10000円,8万円,-,1K,26.96m2
湯島ハイタウン,東京都文京区湯島４, 東京メトロ千代田線/湯島駅 歩1分 東京メトロ銀座線/上野広小路駅 歩5分 ＪＲ山手線/御徒町駅 歩7分 , 築55年 地下1地上16階建 ,             14階,16万円,-,16万円,16万円,2LDK,56.43m2
フラッツ関口台,東京都文京区関口３, 東京メトロ有楽町線/江戸川橋駅 歩7分 東京メトロ有楽町線/護国寺駅 歩8分 都電荒川線/早稲田駅 歩14分 , 築25年 2階建 ,             1階,6.9万円,3000円,6.9万円,6.9万円,ワンルーム,22.75m2
東京メトロ千代田線 根津駅 2階建 築32年,東京都文京区根津２, 東京メトロ千代田線/根津駅 歩5分 京成本線/京成上野駅 歩12分 ＪＲ山手線/上野駅 歩14分 , 築32年 2階建 ,             2階,6.5万円,2000円,-,-,1K,16.02m2
東京メトロ丸ノ内線 本郷三丁目駅 9階建 築46年,東京都文京区本郷４, 東京メトロ丸ノ内線/本郷三丁目駅 歩3分 都営三田線/春日駅 歩6分 東京メトロ丸ノ内線/後楽園駅 歩9分 , 築46年 9階建 ,             5階,7万円,-,7万円,7万円,1K,22m2
東京メトロ丸ノ内線 本郷三丁目駅 9階建 築46年,東京都文京区本郷４, 東京メトロ丸ノ内線/本郷三丁目駅 歩3分 都営三田線/春日駅 歩6分 東京メトロ丸ノ内線/後楽園駅 歩9分 , 築46年 9階建 ,             6階,7万円,-,7万円,7万円,1K,20m2
東京メトロ丸ノ内線 本郷三丁目駅 9階建 築46年,東京都文京区本郷４, 東京メトロ丸ノ内線/本郷三丁目駅 歩3分 都営三田線/春日駅 歩6分 東京メトロ丸ノ内線/後楽園駅 歩9分 , 築46年 9階建 ,             5階,14.2万円,5000円,14.2万円,14.2万円,1LDK,40.28m2
ベルフルール目白台,東京都文京区目白台３, 東京メトロ有楽町線/護国寺駅 歩6分 東京メトロ東西線/早稲田駅 歩20分 ＪＲ山手線/池袋駅 歩25分 , 築35年 2階建 ,             2階,5.9万円,3000円,-,-,1K,16m2
エクセリア文京池之端,東京都文京区根津２, 東京メトロ千代田線/根津駅 歩2分 東京メトロ南北線/東大前駅 歩14分  , 築23年 4階建 ,             2階,8万円,6000円,8万円,8万円,1K,21.8m2
エクセリア文京池之端,東京都文京区根津２, 東京メトロ千代田線/根津駅 歩2分 東京メトロ南北線/東大前駅 歩14分  , 築23年 4階建 ,             3階,8万円,10000円,-,-,1K,21.8m2
エメラルドレジデンス,東京都文京区白山２, 都営三田線/白山駅 歩8分 東京メトロ丸ノ内線/後楽園駅 歩11分 都営大江戸線/春日駅 歩12分 , 築21年 2階建 ,             1階,7.3万円,2000円,7.3万円,7.3万円,ワンルーム,20.35m2
東京メトロ丸ノ内線 後楽園駅 5階建 築52年,東京都文京区春日２, 東京メトロ丸ノ内線/後楽園駅 歩9分 都営大江戸線/飯田橋駅 歩9分 東京メトロ有楽町線/江戸川橋駅 歩14分 , 築52年 5階建 ,             4階,8.8万円,-,8.8万円,8.8万円,2DK,37m2
都営三田線 千石駅 6階建 築52年,東京都文京区千石１, 都営三田線/千石駅 歩3分 ＪＲ山手線/巣鴨駅 歩12分 東京メトロ南北線/本駒込駅 歩25分 , 築52年 6階建 ,             2階,12.5万円,-,12.5万円,12.5万円,1LDK,48.6m2
都営三田線 千石駅 6階建 築52年,東京都文京区千石１, 都営三田線/千石駅 歩3分 ＪＲ山手線/巣鴨駅 歩12分 東京メトロ南北線/本駒込駅 歩25分 , 築52年 6階建 ,             3階,13.5万円,-,13.5万円,13.5万円,1LDK,48.6m2
東京メトロ千代田線 千駄木駅 12階建 築54年,東京都文京区千駄木３, 東京メトロ千代田線/千駄木駅 歩2分 東京メトロ南北線/本駒込駅 歩10分 ＪＲ山手線/日暮里駅 歩12分 , 築54年 12階建 ,             8階,19万円,10000円,19万円,19万円,2LDK,59.25m2
山憲ビル,東京都文京区本郷４, 都営三田線/春日駅 歩5分 東京メトロ丸ノ内線/後楽園駅 歩10分 東京メトロ丸ノ内線/本郷三丁目駅 歩12分 , 築57年 5階建 ,             4階,15万円,10000円,15万円,15万円,2DK,40.43m2
ＪＲ山手線 巣鴨駅 2階建 築33年,東京都文京区千石４, ＪＲ山手線/巣鴨駅 歩7分 都営三田線/千石駅 歩4分 東京メトロ南北線/駒込駅 歩15分 , 築33年 2階建 ,             1階,6.5万円,3000円,6.5万円,-,1K,17.5m2
ＪＲ山手線 巣鴨駅 2階建 築33年,東京都文京区千石４, ＪＲ山手線/巣鴨駅 歩7分 都営三田線/千石駅 歩4分 東京メトロ南北線/駒込駅 歩15分 , 築33年 2階建 ,             1階,6.8万円,3000円,6.8万円,-,ワンルーム,13.61m2
ヒルズ音羽,東京都文京区音羽１, 東京メトロ有楽町線/護国寺駅 歩5分 東京メトロ有楽町線/江戸川橋駅 歩7分 東京メトロ丸ノ内線/茗荷谷駅 歩11分 , 築33年 6階建 ,             6階,6.8万円,5000円,6.8万円,6.8万円,1K,23.37m2
東京メトロ有楽町線 護国寺駅 6階建 築33年,東京都文京区音羽１, 東京メトロ有楽町線/護国寺駅 歩5分 東京メトロ有楽町線/江戸川橋駅 歩7分 東京メトロ丸ノ内線/茗荷谷駅 歩11分 , 築33年 6階建 ,             6階,6.8万円,5000円,6.8万円,6.8万円,1K,23.37m2
エムサ湯島,東京都文京区湯島２, ＪＲ中央線/御茶ノ水駅 歩8分 東京メトロ銀座線/末広町駅 歩8分 東京メトロ千代田線/湯島駅 歩9分 , 築29年 6階建 ,             2階,7.9万円,3000円,7.9万円,7.9万円,1K,23.3m2
東京メトロ千代田線 根津駅 6階建 築45年,東京都文京区根津１, 東京メトロ千代田線/根津駅 歩1分 東京メトロ南北線/東大前駅 歩11分 東京メトロ千代田線/千駄木駅 歩13分 , 築45年 6階建 ,             3階,10万円,-,10万円,10万円,1LDK,46.28m2
ＪＲ山手線 駒込駅 地下1地上7階建 築52年,東京都文京区本駒込５, ＪＲ山手線/駒込駅 歩8分 東京メトロ南北線/駒込駅 歩8分 都営三田線/千石駅 歩10分 , 築52年 地下1地上7階建 ,             3階,13万円,5000円,13万円,13万円,2DK,40.09m2
コーポ高木,東京都文京区本駒込５, ＪＲ山手線/駒込駅 歩8分 東京メトロ南北線/駒込駅 歩8分 都営三田線/千石駅 歩10分 , 築52年 地下1地上7階建 ,             3階,13万円,5000円,13万円,13万円,2DK,40.09m2
清水ハイツ,東京都文京区音羽２, 東京メトロ有楽町線/護国寺駅 歩2分 東京メトロ丸ノ内線/茗荷谷駅 歩10分 東京メトロ丸ノ内線/新大塚駅 歩16分 , 築23年 8階建 ,             2階,7.7万円,-,7.7万円,7.7万円,1K,19.73m2
東京メトロ有楽町線 護国寺駅 8階建 築23年,東京都文京区音羽２, 東京メトロ有楽町線/護国寺駅 歩2分 東京メトロ丸ノ内線/茗荷谷駅 歩10分 東京メトロ有楽町線/江戸川橋駅 歩13分 , 築23年 8階建 ,             2階,7.7万円,-,7.7万円,7.7万円,1K,19.73m2
三光マンション,東京都文京区根津２, 東京メトロ千代田線/根津駅 歩5分 東京メトロ千代田線/千駄木駅 歩8分 東京メトロ南北線/東大前駅 歩10分 , 築56年 2階建 ,             1階,7.4万円,100円,7.4万円,-,2K,28m2
コーポマツムラ,東京都文京区弥生２, 東京メトロ千代田線/根津駅 歩4分 東京メトロ南北線/東大前駅 歩10分 都営三田線/白山駅 歩19分 , 築54年 4階建 ,             3階,14.5万円,-,14.5万円,14.5万円,1LDK,58m2
東京メトロ有楽町線 護国寺駅 2階建 築33年,東京都文京区目白台３, 東京メトロ有楽町線/護国寺駅 歩7分 東京メトロ有楽町線/江戸川橋駅 歩12分 東京メトロ副都心線/雑司が谷駅 歩14分 , 築33年 2階建 ,             2階,7.2万円,-,7.2万円,7.2万円,1K,23.82m2
東京メトロ丸ノ内線 茗荷谷駅 5階建 築28年,東京都文京区大塚２, 東京メトロ丸ノ内線/茗荷谷駅 歩4分 東京メトロ有楽町線/護国寺駅 歩9分 東京メトロ丸ノ内線/新大塚駅 歩13分 , 築28年 5階建 ,             1階,5.85万円,9000円,5.85万円,-,1K,17.7m2
フローラ白山,東京都文京区本駒込１, 都営三田線/白山駅 歩2分 東京メトロ南北線/本駒込駅 歩2分 都営三田線/千石駅 歩11分 , 築27年 6階建 ,             1階,7.6万円,6000円,7.6万円,7.6万円,1K,27.04m2
フローラ白山,東京都文京区本駒込１, 都営三田線/白山駅 歩2分 東京メトロ南北線/本駒込駅 歩2分 都営三田線/千石駅 歩11分 , 築27年 6階建 ,             2階,7.6万円,6000円,7.6万円,7.6万円,1K,22.3m2
ＪＲ山手線 駒込駅 2階建 築17年,東京都文京区本駒込５, ＪＲ山手線/駒込駅 歩9分 東京メトロ南北線/本駒込駅 歩9分 都営三田線/千石駅 歩10分 , 築17年 2階建 ,             1階,7.3万円,-,7.3万円,-,ワンルーム,21.35m2
メゾン根津タナカ,東京都文京区根津２, 東京メトロ千代田線/根津駅 歩3分 東京メトロ南北線/東大前駅 歩13分 東京メトロ千代田線/千駄木駅 歩12分 , 築28年 3階建 ,             1階,8.2万円,3000円,8.2万円,8.2万円,1K,21m2
東京メトロ南北線 東大前駅 8階建 築46年,東京都文京区本郷６, 東京メトロ南北線/東大前駅 歩5分 都営三田線/春日駅 歩5分 東京メトロ丸ノ内線/本郷三丁目駅 歩10分 , 築46年 8階建 ,             2階,7.3万円,7000円,7.3万円,7.3万円,ワンルーム,17.23m2
